node,seed,centrality,cascade_impact
ShingwangyangPort,137,0.30409356725146197,0.16981132075471697
Dodam,137,0.35135135135135137,0.1320754716981132
Busanjin,137,0.35374149659863946,0.018867924528301886
Cheoram,137,0.37142857142857144,0.07547169811320754
Hwangdeung,137,0.33121019108280253,0.018867924528301886
Sapgyo,137,0.32298136645962733,0.16981132075471697
Ssangryong,137,0.31137724550898205,0.05660377358490566
Gwangyang,137,0.3333333333333333,0.07547169811320754
Suncheon,137,0.3270440251572327,0.03773584905660377
DaejeonYard,137,0.3611111111111111,0.018867924528301886
Uiwang,137,0.3611111111111111,0.018867924528301886
Cheongju,137,0.3270440251572327,0.018867924528301886
Onsan,137,0.3270440251572327,0.03773584905660377
Heungguksa,137,0.28888888888888886,0.03773584905660377
Okgye,137,0.3058823529411765,0.018867924528301886
Taegum,137,0.39097744360902253,0.018867924528301886
Deokso,137,0.32098765432098764,0.03773584905660377
Gunsan,137,0.35374149659863946,0.1320754716981132
Gacheon,137,0.3291139240506329,0.018867924528301886
Incheon,137,0.2988505747126437,0.018867924528301886
Masan,137,0.30057803468208094,0.018867924528301886
Yakmok,137,0.2157676348547718,0.03773584905660377
Ipseokri,137,0.37142857142857144,0.018867924528301886
Naju,137,0.23853211009174313,0.018867924528301886
Jeokryang,137,0.2708333333333333,0.1509433962264151
Ganchi,137,0.28415300546448086,0.018867924528301886
Paldang,137,0.21052631578947367,0.1320754716981132
Doan,137,0.2139917695473251,0.018867924528301886
Mokpo,137,0.22510822510822512,0.018867924528301886
Eumseong,137,0.30952380952380953,0.018867924528301886
Munsu,137,0.23423423423423423,0.018867924528301886
BugangCargo,137,0.25742574257425743,0.018867924528301886
Seokhang,137,0.2653061224489796,0.03773584905660377
Shindong,137,0.1780821917808219,0.018867924528301886
Gaya,137,0.2937853107344633,0.018867924528301886
Jecheon,137,0.28415300546448086,0.018867924528301886
Gyeongju,137,0.24761904761904763,0.018867924528301886
Heukseokri,137,0.19330855018587362,0.05660377358490566
Seokpo,137,0.2549019607843137,0.018867924528301886
Sillyewon,137,0.24413145539906103,0.018867924528301886
Taehwagang,137,0.2613065326633166,0.018867924528301886
Iksan,137,0.2937853107344633,0.018867924528301886
Mureung,137,0.2549019607843137,0.018867924528301886
Susaek,137,0.3076923076923077,0.05660377358490566
Gwangwoondae,137,0.3291139240506329,0.018867924528301886
Cheonan,137,0.23853211009174313,0.03773584905660377
JecheonYard,256,0.4444444444444444,1.0
BusanNewPort,256,0.41935483870967744,1.0
Donghae,256,0.37410071942446044,0.32075471698113206
Obong,256,0.40310077519379844,0.24528301886792453
Goedong,256,0.39097744360902253,0.20754716981132076
Yeongju,256,0.3466666666666667,0.07547169811320754
Dongsan,256,0.2810810810810811,1.0
ShingwangyangPort,256,0.30409356725146197,0.07547169811320754
Dodam,256,0.36879432624113473,0.09433962264150944
Busanjin,256,0.3586206896551724,0.05660377358490566
Cheoram,256,0.4126984126984127,0.05660377358490566
Hwangdeung,256,0.3132530120481928,0.33962264150943394
Sapgyo,256,0.2708333333333333,1.0
Ssangryong,256,0.3333333333333333,0.11320754716981132
Gwangyang,256,0.31137724550898205,0.018867924528301886
Suncheon,256,0.2937853107344633,0.03773584905660377
DaejeonYard,256,0.33986928104575165,0.018867924528301886
Uiwang,256,0.3466666666666667,0.018867924528301886
Cheongju,256,0.3333333333333333,0.018867924528301886
Onsan,256,0.39097744360902253,0.03773584905660377
Heungguksa,256,0.24413145539906103,0.05660377358490566
Okgye,256,0.31901840490797545,0.018867924528301886
Taegum,256,0.3291139240506329,0.07547169811320754
Deokso,256,0.3170731707317073,0.03773584905660377
Gunsan,256,0.29545454545454547,0.05660377358490566
Gacheon,256,0.3270440251572327,0.018867924528301886
Incheon,256,0.29714285714285715,0.03773584905660377
Masan,256,0.28888888888888886,0.018867924528301886
Yakmok,256,0.2639593908629442,0.018867924528301886
Ipseokri,256,0.3880597014925373,0.05660377358490566
Naju,256,0.30952380952380953,0.018867924528301886
Jeokryang,256,0.29213483146067415,0.03773584905660377
Ganchi,256,0.3170731707317073,0.05660377358490566
Paldang,256,0.29714285714285715,0.018867924528301886
Doan,256,0.2736842105263158,0.018867924528301886
Mokpo,256,0.19696969696969696,0.018867924528301886
Eumseong,256,0.23423423423423423,0.018867924528301886
Munsu,256,0.2826086956521739,0.018867924528301886
BugangCargo,256,0.3291139240506329,0.018867924528301886
Seokhang,256,0.22707423580786026,0.018867924528301886
Shindong,256,0.2826086956521739,0.018867924528301886
Gaya,256,0.2708333333333333,0.018867924528301886
Jecheon,256,0.23008849557522124,0.03773584905660377
Gyeongju,256,0.2810810810810811,0.05660377358490566
Heukseokri,256,0.2708333333333333,0.018867924528301886
Seokpo,256,0.2810810810810811,0.05660377358490566
Sillyewon,256,0.21940928270042195,0.03773584905660377
Taehwagang,256,0.18840579710144928,0.05660377358490566
Iksan,256,0.28888888888888886,0.018867924528301886
Mureung,256,0.2311111111111111,0.03773584905660377
Susaek,256,0.33766233766233766,0.018867924528301886
Gwangwoondae,256,0.27956989247311825,0.03773584905660377
Cheonan,256,0.3076923076923077,0.018867924528301886
JecheonYard,512,0.4369747899159664,1.0
BusanNewPort,512,0.4,1.0
Donghae,512,0.4297520661157025,0.1509433962264151
Obong,512,0.4262295081967213,0.33962264150943394
Goedong,512,0.41935483870967744,0.22641509433962265
Yeongju,512,0.325,0.11320754716981132
Dongsan,512,0.35374149659863946,0.1509433962264151
ShingwangyangPort,512,0.36363636363636365,0.1509433962264151
Dodam,512,0.3443708609271523,0.09433962264150944
Busanjin,512,0.36879432624113473,0.11320754716981132
Cheoram,512,0.27225130890052357,0.07547169811320754
Hwangdeung,512,0.3611111111111111,0.018867924528301886
Sapgyo,512,0.203125,0.11320754716981132
Ssangryong,512,0.3023255813953488,0.03773584905660377
Gwangyang,512,0.30409356725146197,0.03773584905660377
Suncheon,512,0.3058823529411765,0.03773584905660377
DaejeonYard,512,0.3333333333333333,0.03773584905660377
Uiwang,512,0.3270440251572327,0.018867924528301886
Cheongju,512,0.25120772946859904,0.05660377358490566
Onsan,512,0.32098765432098764,0.018867924528301886
Heungguksa,512,0.24880382775119617,0.03773584905660377
Okgye,512,0.24880382775119617,0.018867924528301886
Taegum,512,0.3291139240506329,0.018867924528301886
Deokso,512,0.27225130890052357,0.1509433962264151
Gunsan,512,0.3170731707317073,0.05660377358490566
Gacheon,512,0.27807486631016043,0.018867924528301886
Incheon,512,0.33548387096774196,0.018867924528301886
Masan,512,0.21487603305785125,0.018867924528301886
Yakmok,512,0.21666666666666667,0.03773584905660377
Ipseokri,512,0.3611111111111111,0.03773584905660377
Naju,512,0.17869415807560138,0.018867924528301886
Jeokryang,512,0.2736842105263158,0.22641509433962265
Ganchi,512,0.3076923076923077,0.018867924528301886
Paldang,512,0.30057803468208094,0.018867924528301886
Doan,512,0.29714285714285715,0.018867924528301886
Mokpo,512,0.23423423423423423,0.018867924528301886
Eumseong,512,0.29714285714285715,0.018867924528301886
Munsu,512,0.19696969696969696,0.05660377358490566
BugangCargo,512,0.29545454545454547,0.018867924528301886
Seokhang,512,0.3058823529411765,0.018867924528301886
Shindong,512,0.24413145539906103,0.03773584905660377
Gaya,512,0.2,0.018867924528301886
Jecheon,512,0.16938110749185667,0.018867924528301886
Gyeongju,512,0.29714285714285715,0.018867924528301886
Heukseokri,512,0.23529411764705882,0.018867924528301886
Seokpo,512,0.25742574257425743,0.018867924528301886
Sillyewon,512,0.3023255813953488,0.018867924528301886
Taehwagang,512,0.25120772946859904,0.07547169811320754
Iksan,512,0.26666666666666666,0.03773584905660377
Mureung,512,0.29714285714285715,0.018867924528301886
Susaek,512,0.35374149659863946,0.018867924528301886
Gwangwoondae,512,0.3170731707317073,0.018867924528301886
Cheonan,512,0.3058823529411765,0.018867924528301886
JecheonYard,1024,0.4369747899159664,1.0
BusanNewPort,1024,0.4094488188976378,0.37735849056603776
Donghae,1024,0.4,0.2830188679245283
Obong,1024,0.4406779661016949,0.11320754716981132
Goedong,1024,0.3795620437956204,0.24528301886792453
Yeongju,1024,0.36879432624113473,0.22641509433962265
Dongsan,1024,0.32298136645962733,0.09433962264150944
ShingwangyangPort,1024,0.3291139240506329,0.20754716981132076
Dodam,1024,0.3795620437956204,0.09433962264150944
Busanjin,1024,0.37410071942446044,0.018867924528301886
Cheoram,1024,0.30952380952380953,0.07547169811320754
Hwangdeung,1024,0.2810810810810811,0.05660377358490566
Sapgyo,1024,0.32098765432098764,0.018867924528301886
Ssangryong,1024,0.35135135135135137,0.03773584905660377
Gwangyang,1024,0.2694300518134715,0.03773584905660377
Suncheon,1024,0.2524271844660194,0.07547169811320754
DaejeonYard,1024,0.34210526315789475,0.018867924528301886
Uiwang,1024,0.2905027932960894,0.03773584905660377
Cheongju,1024,0.22707423580786026,0.1509433962264151
Onsan,1024,0.31901840490797545,0.03773584905660377
Heungguksa,1024,0.2905027932960894,0.018867924528301886
Okgye,1024,0.27956989247311825,0.018867924528301886
Taegum,1024,0.33548387096774196,0.05660377358490566
Deokso,1024,0.33121019108280253,0.07547169811320754
Gunsan,1024,0.2857142857142857,0.1509433962264151
Gacheon,1024,0.325,0.018867924528301886
Incheon,1024,0.3270440251572327,0.018867924528301886
Masan,1024,0.22707423580786026,0.05660377358490566
Yakmok,1024,0.3170731707317073,0.018867924528301886
Ipseokri,1024,0.3270440251572327,0.03773584905660377
Naju,1024,0.2765957446808511,0.018867924528301886
Jeokryang,1024,0.18705035971223022,0.1509433962264151
Ganchi,1024,0.30952380952380953,0.03773584905660377
Paldang,1024,0.18571428571428572,0.018867924528301886
Doan,1024,0.2524271844660194,0.018867924528301886
Mokpo,1024,0.1580547112462006,0.018867924528301886
Eumseong,1024,0.22608695652173913,0.018867924528301886
Munsu,1024,0.22033898305084745,0.018867924528301886
BugangCargo,1024,0.32298136645962733,0.018867924528301886
Seokhang,1024,0.3076923076923077,0.018867924528301886
Shindong,1024,0.24761904761904763,0.03773584905660377
Gaya,1024,0.2765957446808511,0.018867924528301886
Jecheon,1024,0.3076923076923077,0.018867924528301886
Gyeongju,1024,0.29213483146067415,0.018867924528301886
Heukseokri,1024,0.3058823529411765,0.018867924528301886
Seokpo,1024,0.2374429223744292,0.03773584905660377
Sillyewon,1024,0.3076923076923077,0.018867924528301886
Taehwagang,1024,0.3058823529411765,0.018867924528301886
Iksan,1024,0.18571428571428572,0.018867924528301886
Mureung,1024,0.24299065420560748,0.018867924528301886
Susaek,1024,0.3291139240506329,0.018867924528301886
Gwangwoondae,1024,0.3170731707317073,0.018867924528301886
Cheonan,1024,0.27956989247311825,0.018867924528301886
JecheonYard,2048,0.38235294117647056,1.0
BusanNewPort,2048,0.36879432624113473,1.0
Donghae,2048,0.39097744360902253,0.33962264150943394
Obong,2048,0.36363636363636365,1.0
Goedong,2048,0.3611111111111111,0.24528301886792453
Yeongju,2048,0.37142857142857144,0.07547169811320754
Dongsan,2048,0.23008849557522124,0.18867924528301888
ShingwangyangPort,2048,0.325,0.05660377358490566
Dodam,2048,0.37410071942446044,0.09433962264150944
Busanjin,2048,0.3270440251572327,0.24528301886792453
Cheoram,2048,0.29213483146067415,0.16981132075471697
Hwangdeung,2048,0.30952380952380953,0.018867924528301886
Sapgyo,2048,0.29714285714285715,0.2641509433962264
Ssangryong,2048,0.27956989247311825,0.018867924528301886
Gwangyang,2048,0.2857142857142857,0.05660377358490566
Suncheon,2048,0.3023255813953488,0.018867924528301886
DaejeonYard,2048,0.32098765432098764,0.018867924528301886
Uiwang,2048,0.35135135135135137,0.09433962264150944
Cheongju,2048,0.29545454545454547,0.018867924528301886
Onsan,2048,0.33986928104575165,0.018867924528301886
Heungguksa,2048,0.2639593908629442,0.03773584905660377
Okgye,2048,0.2708333333333333,0.018867924528301886
Taegum,2048,0.287292817679558,0.18867924528301888
Deokso,2048,0.22807017543859648,0.18867924528301888
Gunsan,2048,0.2290748898678414,0.03773584905660377
Gacheon,2048,0.26262626262626265,0.018867924528301886
Incheon,2048,0.3058823529411765,0.018867924528301886
Masan,2048,0.24761904761904763,0.018867924528301886
Yakmok,2048,0.1890909090909091,0.03773584905660377
Ipseokri,2048,0.3270440251572327,0.018867924528301886
Naju,2048,0.1863799283154122,0.018867924528301886
Jeokryang,2048,0.27807486631016043,0.07547169811320754
Ganchi,2048,0.30409356725146197,0.018867924528301886
Paldang,2048,0.22707423580786026,0.018867924528301886
Doan,2048,0.18705035971223022,0.018867924528301886
Mokpo,2048,0.18772563176895307,0.018867924528301886
Eumseong,2048,0.27807486631016043,0.018867924528301886
Munsu,2048,0.26666666666666666,0.018867924528301886
BugangCargo,2048,0.2810810810810811,0.018867924528301886
Seokhang,2048,0.27807486631016043,0.018867924528301886
Shindong,2048,0.24644549763033174,0.018867924528301886
Gaya,2048,0.18439716312056736,0.03773584905660377
Jecheon,2048,0.1863799283154122,0.018867924528301886
Gyeongju,2048,0.2708333333333333,0.018867924528301886
Heukseokri,2048,0.2736842105263158,0.018867924528301886
Seokpo,2048,0.2708333333333333,0.018867924528301886
Sillyewon,2048,0.2826086956521739,0.018867924528301886
Taehwagang,2048,0.26666666666666666,0.018867924528301886
Iksan,2048,0.15950920245398773,0.018867924528301886
Mureung,2048,0.20967741935483872,0.018867924528301886
Susaek,2048,0.3291139240506329,0.018867924528301886
Gwangwoondae,2048,0.30057803468208094,0.018867924528301886
Cheonan,2048,0.22510822510822512,0.03773584905660377
JecheonYard,4096,0.4262295081967213,1.0
BusanNewPort,4096,0.36879432624113473,1.0
Donghae,4096,0.3969465648854962,0.22641509433962265
Obong,4096,0.4369747899159664,1.0
Goedong,4096,0.3023255813953488,0.20754716981132076
Yeongju,4096,0.37410071942446044,0.018867924528301886
Dongsan,4096,0.31901840490797545,1.0
ShingwangyangPort,4096,0.348993288590604,0.11320754716981132
Dodam,4096,0.4262295081967213,0.1320754716981132
Busanjin,4096,0.3333333333333333,0.05660377358490566
Cheoram,4096,0.32098765432098764,0.05660377358490566
Hwangdeung,4096,0.3270440251572327,0.1320754716981132
Sapgyo,4096,0.24528301886792453,0.09433962264150944
Ssangryong,4096,0.3170731707317073,0.05660377358490566
Gwangyang,4096,0.3561643835616438,0.018867924528301886
Suncheon,4096,0.2694300518134715,0.05660377358490566
DaejeonYard,4096,0.35135135135135137,0.03773584905660377
Uiwang,4096,0.30409356725146197,0.03773584905660377
Cheongju,4096,0.31137724550898205,0.07547169811320754
Onsan,4096,0.348993288590604,0.03773584905660377
Heungguksa,4096,0.27225130890052357,0.1320754716981132
Okgye,4096,0.33766233766233766,0.018867924528301886
Taegum,4096,0.2826086956521739,0.09433962264150944
Deokso,4096,0.2708333333333333,0.03773584905660377
Gunsan,4096,0.3561643835616438,0.1320754716981132
Gacheon,4096,0.21666666666666667,0.03773584905660377
Incheon,4096,0.24528301886792453,0.018867924528301886
Masan,4096,0.25120772946859904,0.018867924528301886
Yakmok,4096,0.3076923076923077,0.018867924528301886
Ipseokri,4096,0.39097744360902253,0.018867924528301886
Naju,4096,0.30057803468208094,0.018867924528301886
Jeokryang,4096,0.33766233766233766,0.018867924528301886
Ganchi,4096,0.2810810810810811,0.018867924528301886
Paldang,4096,0.2708333333333333,0.018867924528301886
Doan,4096,0.26666666666666666,0.03773584905660377
Mokpo,4096,0.21487603305785125,0.018867924528301886
Eumseong,4096,0.24413145539906103,0.018867924528301886
Munsu,4096,0.21138211382113822,0.1320754716981132
BugangCargo,4096,0.27225130890052357,0.018867924528301886
Seokhang,4096,0.30057803468208094,0.018867924528301886
Shindong,4096,0.2708333333333333,0.018867924528301886
Gaya,4096,0.23318385650224216,0.018867924528301886
Jecheon,4096,0.17869415807560138,0.03773584905660377
Gyeongju,4096,0.2139917695473251,0.018867924528301886
Heukseokri,4096,0.22127659574468084,0.018867924528301886
Seokpo,4096,0.23423423423423423,0.018867924528301886
Sillyewon,4096,0.30057803468208094,0.018867924528301886
Taehwagang,4096,0.2613065326633166,0.03773584905660377
Iksan,4096,0.24074074074074073,0.03773584905660377
Mureung,4096,0.26,0.018867924528301886
Susaek,4096,0.33986928104575165,0.018867924528301886
Gwangwoondae,4096,0.3151515151515151,0.03773584905660377
Cheonan,4096,0.30057803468208094,0.018867924528301886
JecheonYard,8192,0.47706422018348627,1.0
BusanNewPort,8192,0.4262295081967213,1.0
Donghae,8192,0.40310077519379844,0.22641509433962265
Obong,8192,0.4126984126984127,0.1509433962264151
Goedong,8192,0.42276422764227645,1.0
Yeongju,8192,0.3969465648854962,0.09433962264150944
Dongsan,8192,0.3132530120481928,0.16981132075471697
ShingwangyangPort,8192,0.348993288590604,0.05660377358490566
Dodam,8192,0.42276422764227645,0.11320754716981132
Busanjin,8192,0.348993288590604,0.05660377358490566
Cheoram,8192,0.39097744360902253,0.018867924528301886
Hwangdeung,8192,0.3466666666666667,0.07547169811320754
Sapgyo,8192,0.29545454545454547,0.07547169811320754
Ssangryong,8192,0.32298136645962733,0.03773584905660377
Gwangyang,8192,0.35374149659863946,0.05660377358490566
Suncheon,8192,0.31137724550898205,0.018867924528301886
DaejeonYard,8192,0.35374149659863946,0.018867924528301886
Uiwang,8192,0.27225130890052357,0.05660377358490566
Cheongju,8192,0.29714285714285715,0.03773584905660377
Onsan,8192,0.36619718309859156,0.05660377358490566
Heungguksa,8192,0.29714285714285715,0.03773584905660377
Okgye,8192,0.31137724550898205,0.018867924528301886
Taegum,8192,0.3466666666666667,0.03773584905660377
Deokso,8192,0.35135135135135137,0.09433962264150944
Gunsan,8192,0.34210526315789475,0.05660377358490566
Gacheon,8192,0.29714285714285715,0.018867924528301886
Incheon,8192,0.3076923076923077,0.018867924528301886
Masan,8192,0.28888888888888886,0.018867924528301886
Yakmok,8192,0.28415300546448086,0.03773584905660377
Ipseokri,8192,0.3466666666666667,0.03773584905660377
Naju,8192,0.25870646766169153,0.03773584905660377
Jeokryang,8192,0.3170731707317073,0.03773584905660377
Ganchi,8192,0.30409356725146197,0.03773584905660377
Paldang,8192,0.25870646766169153,0.018867924528301886
Doan,8192,0.21487603305785125,0.018867924528301886
Mokpo,8192,0.2988505747126437,0.018867924528301886
Eumseong,8192,0.2937853107344633,0.018867924528301886
Munsu,8192,0.325,0.018867924528301886
BugangCargo,8192,0.3076923076923077,0.018867924528301886
Seokhang,8192,0.2988505747126437,0.018867924528301886
Shindong,8192,0.25870646766169153,0.03773584905660377
Gaya,8192,0.20634920634920634,0.05660377358490566
Jecheon,8192,0.325,0.018867924528301886
Gyeongju,8192,0.325,0.018867924528301886
Heukseokri,8192,0.26,0.018867924528301886
Seokpo,8192,0.2988505747126437,0.018867924528301886
Sillyewon,8192,0.2988505747126437,0.018867924528301886
Taehwagang,8192,0.23008849557522124,0.018867924528301886
Iksan,8192,0.2857142857142857,0.018867924528301886
Mureung,8192,0.23423423423423423,0.03773584905660377
Susaek,8192,0.3561643835616438,0.018867924528301886
Gwangwoondae,8192,0.3076923076923077,0.018867924528301886
Cheonan,8192,0.3023255813953488,0.018867924528301886
